E786245D-ACBD-4C5D-AC8A-865D58574311;01/09/04 00.00;;CBAC04;ELEKTROTEK
38FC17A8-BF09-4836-A491-9D01D4F999C8;01/09/04 00.00;;CBAC04;MED & TEK
34171910-3686-4EDD-A4CD-FCFCDBB84F58;01/09/04 00.00;;CBAC04;PRO & KON
55B7957D-E945-42E5-8857-4B7EBE222F26;01/09/04 00.00;;CBAC04;MAT & TEK
9D012B03-0754-4817-A818-C2C3B8E2496A;01/09/04 00.00;;CBAC04;MILJOTEK
7E17ACE4-0622-4E49-B3CE-CA1F286019FB;01/09/04 00.00;;CBAC04;KEMI & TEK
84EB1135-60E5-4FBE-A2C0-57C90E4CA9CF;01/09/05 00.00;;CBAC04;BYGGETEK
41157384-18E7-4152-833E-85C4BF613F36;01/09/05 00.00;;CBAC04;DES & INN
D8270430-E204-444F-B55A-DDBEABB5505B;01/09/06 00.00;;CBAC04;FYS & NAN
073B77FC-C290-43F9-9BF8-56A36A9AD5B8;01/09/09 00.00;;CBAC04;MED & TEK
6505DF58-A63B-4C9D-B846-EBC72355A299;01/09/09 00.00;;CBAC04;MED & TEK
C4337A6F-7BF4-4CBC-9BD8-94636446ED16;01/09/09 00.00;;CBAC04;PRO & KON
4DC5B92C-53A1-454E-B5BC-1DDCFF67BD64;01/09/09 00.00;;CBAC04;ELEKTROTEK
972F560F-E81E-4F61-93C3-845180CA017C;01/09/04 00.00;;CBAC04;PRO & KON
EC9C9E45-6F1E-438E-893F-0193EC8E3A61;01/09/05 00.00;;CBAC04;FYS & NAN
EC9C9E45-6F1E-438E-893F-0193EC8E3A61;01/09/04 00.00;;CBAC04;FYS & NAN
7B263DA3-3752-4113-A865-017157462422;01/09/04 00.00;;CBAC04;MED & TEK
0FA2D9ED-8403-457A-AFFF-7FA174D81DC6;01/09/04 00.00;;CBAC04;MAT & TEK
77F88BB1-79AD-4B60-BCB5-D70A61B9B8DD;01/09/09 00.00;;CBAC04;SOFTWARE
26318E88-3A5E-42E9-9331-F3B96176A978;01/09/09 00.00;;CBAC04;MED & TEK
3A893D56-F428-4575-8231-43A9263ED29F;01/09/09 00.00;;CBAC04;MED & TEK
57AF7560-616E-49F7-9BD5-062BE9AE79D1;01/09/09 00.00;;CBAC04;PRO & KON
9892FE48-4EDB-4D73-A5A2-7094B3C486ED;01/09/09 00.00;;CBAC04;ELEKTROTEK
F7601D5E-1EA1-4AE2-ACE7-16C42346A25A;01/09/04 00.00;;CBAC04;PRO & KON
0DB5EEA0-0491-4413-AB09-D735CA16E72B;01/09/04 00.00;;CBAC04;FYS & NAN
8A6EFF58-A10C-4D19-8346-EC9FD7063998;01/09/04 00.00;;CBAC04;FYS & NAN
24CCACDD-757D-451D-8FB1-5EDA06A5A669;01/09/04 00.00;;CBAC04;MED & TEK
1B25BE8F-2641-41F5-94A4-F9566D406459;01/09/04 00.00;;CBAC04;SOFTWARE
DC907B22-E353-4EA4-BA27-AB145A6036D1;01/09/04 00.00;;CBAC04;DES & INN
567681A7-E72F-424F-9E56-9D40C8997A7F;01/09/04 00.00;;CBAC04;MAT & TEK
07C60201-5805-4298-9DFF-E32149C66BE7;01/09/06 00.00;;CBAC04;SOFTWARE
DB052F96-AE1B-420F-AF9E-CEE3C578A209;01/09/09 00.00;;CBAC04;PRO & KON
ADBFE072-71B4-422E-9EA2-514C0CEEA1F6;01/09/09 00.00;;CBAC04;PRO & KON
D54F1508-E939-47A9-BC1D-A2C9D6FFB073;01/09/09 00.00;;CBAC04;PRO & KON
C15AA065-959B-432E-8FB4-CAD0E3C40EA3;01/09/09 00.00;;CBAC04;PRO & KON
3B1A1579-D5A3-4749-8B8A-99B6AB4EEC1A;01/09/09 00.00;;CBAC04;TEKBIO
EE05D16D-1A69-448C-B009-9C84E97192C9;01/09/09 00.00;;CBAC04;SUN & PRO
082EB605-3C46-4D08-A247-B01312337D55;01/09/09 00.00;;CBAC04;ELEKTROTEK
AE912A4C-CC4D-4288-83D3-6B8815E85B2B;01/09/09 00.00;;CBAC04;ELEKTROTEK
4FE276BC-B7D0-4C86-B91E-22DF5D0D374C;01/09/04 00.00;;CBAC04;SOFTWARE
4EFF5B6B-6A59-416E-B614-80BE10FB6B3B;01/09/04 00.00;;CBAC04;SOFTWARE
1D92D522-734C-41BF-968F-6A8886FE2A71;01/09/04 00.00;;CBAC04;PRO & KON
CD43B689-2717-450A-BCB4-35FFE224AE9C;01/09/04 00.00;;CBAC04;SOFTWARE
0B91F38B-D82A-46E5-95C4-18964918529E;01/09/04 00.00;;CBAC04;PRO & KON
B71520F4-C352-491E-8CFF-EBB29AC3D37D;01/09/04 00.00;;CBAC04;SOFTWARE
76B506C7-0800-41F6-B346-9785E32A17B0;01/09/04 00.00;;CBAC04;FYS & NAN
BDBBAAAA-3498-453C-9A03-3137BF180FF1;01/09/04 00.00;;CBAC04;SOFTWARE
2E7D482F-05A9-40B3-A143-84CEFC3BA004;01/09/04 00.00;;CBAC04;DES & INN
683F3A84-4D85-4FDB-97C7-7896C9E28A2D;01/09/04 00.00;;CBAC04;PRO & KON
38D1B7C7-CE87-49DB-A454-02CAED020D07;01/09/04 00.00;;CBAC04;ELEKTROTEK
7E23B041-40D3-4FFF-B49C-88752F1B5E5A;01/09/04 00.00;;CBAC04;ELEKTROTEK
A736C59B-56ED-493C-82F6-6E4CE4E5F56D;01/09/04 00.00;;CBAC04;SOFTWARE
D81632C0-24A4-4C3F-BB56-3FB1900A4CF7;01/09/06 00.00;;CBAC04;MED & TEK
CD581E19-D5F9-4469-AD57-BE4325BF680F;01/09/05 00.00;;CBAC04;SUN & PRO
E1C0818C-882E-43FB-8A75-FB1E548D2599;01/09/05 00.00;;CBAC04;PRO & KON
EB3F3618-34ED-4E17-8563-03838ADB9293;01/09/05 00.00;;CBAC04;DES & INN
94611189-0765-4822-B9FA-81BA28FA2868;01/09/06 00.00;;CBAC04;MILJOTEK
A662D1C8-40BC-4739-9FBF-D074EB70A2CB;01/09/09 00.00;;CBAC04;MED & TEK
BEF39245-0160-405B-9D2C-7696B29744E0;01/09/09 00.00;;CBAC04;PRO & KON
97E2EBD0-5BC4-4F75-8F4F-469FEED39868;01/09/09 00.00;;CBAC04;PRO & KON
4569C7C5-D60D-4982-A6E5-8B394168101D;01/09/09 00.00;;CBAC04;PRO & KON
54523049-8DCA-4D42-81B8-F45C721EADF3;01/09/09 00.00;;CBAC04;TEKBIO
966CCB58-4044-4212-81A4-35353372AF11;01/09/09 00.00;;CBAC04;TEKBIO
2E4FA725-E143-4100-AFF3-194B3752826C;01/09/09 00.00;;CBAC04;BYGGETEK
2823F208-FF6C-4928-89FF-2DABB3A283FB;01/09/09 00.00;;CBAC04;ELEKTROTEK
126FE0E0-5EF9-4619-8BF3-5729A3796B2E;01/09/04 00.00;;CBAC04;KEMI & TEK
D741BDA6-9697-4C63-AFC6-6DF65BB59601;01/09/04 00.00;;CBAC04;FYS & NAN
AF6D79B1-0D1E-49A7-B07D-E594DD7FA096;01/09/04 00.00;;CBAC04;FYS & NAN
4030191A-95B1-4717-9CC2-B7A1AB67737D;01/09/04 00.00;;CBAC04;PRO & KON
4030191A-95B1-4717-9CC2-B7A1AB67737D;01/09/06 00.00;;CBAC04;BYGGETEK
EBD1896D-38F9-430F-A149-03A4B0965700;01/09/04 00.00;;CBAC04;PRO & KON
B4E8E684-9183-41B2-9ADD-2328EA92F67A;01/08/04 00.00;;CBAC04;MILJOTEK
2C39F85E-7BE8-4302-8607-36D0A279BBAC;01/09/04 00.00;;CBAC04;KEMI & TEK
82B1A436-C86E-411B-B97F-1DB25E048C12;01/09/04 00.00;;CBAC04;MILJOTEK
A01FC983-4BD0-4FAC-9117-EA02864D2C8E;01/09/05 00.00;;CBAC04;DES & INN
F90D6652-D217-4047-B92D-8710D365370D;01/09/07 00.00;;CBAC04;SOFTWARE
FEC30ED1-ABDE-4D60-B1AB-0FC4200C15AF;01/09/09 00.00;;CBAC04;PRO & KON
09FDF1B2-12DB-46A5-BEE2-1914B2CA4501;01/09/09 00.00;;CBAC04;PRO & KON
07FFAFCE-566C-4E07-8E07-CCCA2E4518C3;01/09/09 00.00;;CBAC04;PRO & KON
5F649429-044E-4DDE-8C0A-80BC64CF4888;01/09/09 00.00;;CBAC04;PRO & KON
2ECA69A6-6B35-4749-BE2D-6525D1DC329A;01/09/09 00.00;;CBAC04;TEKBIO
1492B061-BF45-419F-892B-48BC698B40FD;01/09/09 00.00;;CBAC04;ELEKTROTEK
D3F2F5BF-58D9-4123-83B4-4EA36119FD8B;01/09/04 00.00;;CBAC04;FYS & NAN
5B2A0CA6-783D-4233-9C3A-8AE7BCFBC86E;01/09/04 00.00;;CBAC04;MED & TEK
E0913956-1A48-4B1D-9382-493BC12AE7F2;01/09/04 00.00;;CBAC04;DES & INN
EB7CC322-5F61-4EFC-8C2E-96E6B3DCD205;01/09/04 00.00;;CBAC04;SOFTWARE
4116CEAE-0348-4324-BF71-74EAECF45A84;01/09/04 00.00;;CBAC04;SOFTWARE
CB02127E-A5B6-498B-B46E-CBEA9B978C21;01/09/04 00.00;;CBAC04;PRO & KON
03C3DFA8-E5F2-4A04-AEAF-A1ECDFABC708;01/09/04 00.00;;CBAC04;PRO & KON
28F5994A-392B-42B2-8707-916A36B48AE8;01/09/09 00.00;;CBAC04;MED & TEK
D2E86B76-B786-4669-83F0-55946CBC356A;01/09/09 00.00;;CBAC04;PRO & KON
F93CD372-D8D5-4FE4-A471-83EAF67F62EB;01/09/09 00.00;;CBAC04;PRO & KON
30B19FB4-8586-4EB6-89F5-D3F5028CBA0C;01/09/09 00.00;;CBAC04;PRO & KON
AE621A37-FCCA-449B-9003-1401546AA0AC;01/09/09 00.00;;CBAC04;PRO & KON
587F92AA-C670-4923-9860-589C84C7984B;01/09/09 00.00;;CBAC04;TEKBIO
1BDEF6E0-FB93-46FF-8E38-F6648EE9298C;01/09/09 00.00;;CBAC04;ELEKTROTEK
F35BF4BF-978A-476E-B7C4-7E1B1820F7A6;01/09/09 00.00;;CBAC04;ELEKTROTEK
A310C9D6-197F-4840-9838-1CCCCC744ED4;01/09/09 00.00;;CBAC04;ELEKTROTEK
71090F63-A8F7-45B1-BF9D-163AEC7A97FD;01/09/09 00.00;;CBAC04;KEMI & TEK
C9645802-6DA7-4E8B-9B70-477DF333492C;01/09/09 00.00;;CBAC04;KEMI & TEK
C5A524BA-4EC0-4905-BA5D-6902FD6A7816;01/09/04 00.00;;CBAC04;MAT & TEK
4BEF3F1F-C1E3-4D78-8BEF-A381ACFC3451;01/09/04 00.00;;CBAC04;FYS & NAN
213ADB2E-8831-4CA8-A219-9E1A121AF57F;01/09/04 00.00;;CBAC04;PRO & KON
4FA4EBD7-8F23-46B9-A3A9-6AAA249D4DC6;01/09/04 00.00;;CBAC04;ELEKTROTEK
4FA4EBD7-8F23-46B9-A3A9-6AAA249D4DC6;01/09/04 00.00;;CBAC04;ELEKTROTEK
223F0EFF-F503-46D9-BC3A-628A93F61B90;01/09/04 00.00;;CBAC04;ELEKTROTEK
6E2AB3AA-F8BD-4DBA-BC40-57A1E983226C;01/09/09 00.00;;CBAC04;MED & TEK
F4FFD058-DE1E-43B4-A108-09C4C7F93E9E;01/09/09 00.00;;CBAC04;MED & TEK
98ACF103-11B7-424A-ABB9-4ADF32F1E4B3;01/09/09 00.00;;CBAC04;MED & TEK
C907F5EC-FD2B-4481-9F51-6CCAF66F0E58;01/09/09 00.00;;CBAC04;PRO & KON
ABBB2237-7D3E-4A7C-A198-7CCF4761D0F2;01/09/09 00.00;;CBAC04;PRO & KON
CD15E7E3-A0DA-4C33-ACB1-EB00EA0C6285;01/09/09 00.00;;CBAC04;TEKBIO
05857C2B-DC6A-4D1F-B4C2-7CA964C97531;01/09/09 00.00;;CBAC04;TEKBIO
AD0247A4-FBC7-4A2E-B653-103CFE6BEE00;01/09/09 00.00;;CBAC04;ELEKTROTEK
87BE6889-793E-4CDD-AC00-E136B352CA68;01/09/09 00.00;;CBAC04;ELEKTROTEK
E3C3D865-8E2F-432E-A07D-320454589701;01/09/09 00.00;;CBAC04;ELEKTROTEK
87DFA6FF-DC6E-41F5-BBF9-44145F43DD88;01/09/09 00.00;;CBAC04;ELEKTROTEK
61898B91-7062-4CB3-AA8F-3DE4DA1DB81D;01/09/05 00.00;;CBAC04;SOFTWARE
EB07F01E-663B-4E25-AA84-6285B0526133;01/09/04 00.00;;CBAC04;MAT & TEK
6D7326BC-6B87-40EC-884B-7A3E2132EAD4;01/09/04 00.00;;CBAC04;PRO & KON
8BA04A28-7162-4F51-8417-494788EF32F4;01/09/04 00.00;;CBAC04;MED & TEK
9C742361-C684-47C4-8579-95FF8631517A;01/09/04 00.00;;CBAC04;DES & INN
28E4A614-C28C-47CD-A897-9A4F50FD6A70;01/09/04 00.00;;CBAC04;PRO & KON
96B57EFC-468F-4A37-8931-537ED8ABB6C5;01/09/05 00.00;;CBAC04;MAT & TEK
2A73BAC2-61F7-49E5-A30B-AC962270D0BB;01/09/05 00.00;;CBAC04;PRO & KON
917F8855-7DC1-4F11-B22C-9148716FFEBD;01/09/05 00.00;;CBAC04;DES & INN
873ED194-54BE-4CD7-A42D-0AE36145047D;01/09/05 00.00;;CBAC04;DES & INN
BC637945-0E56-4E34-B3F6-D90385343A4D;01/09/07 00.00;;CBAC04;PRO & KON
7C1BE758-4EC3-416D-9D0B-14CB620E09F9;01/09/09 00.00;;CBAC04;MED & TEK
BE146F2D-8E6E-486F-8179-0F97A933DA6E;01/09/09 00.00;;CBAC04;PRO & KON
904071DE-7A49-4B77-BA2F-2BA57155BBE7;01/09/09 00.00;;CBAC04;SOFTWARE
DB99EF8F-46C5-4FC9-BE90-693E85BB02C8;01/09/09 00.00;;CBAC04;PRO & KON
B8A3A587-9868-4DBC-BDD1-6188D34F46D0;01/09/09 00.00;;CBAC04;ELEKTROTEK
3FE9CB27-CD29-4B19-9029-FEADB4E4CED3;01/09/09 00.00;;CBAC04;ELEKTROTEK
CB1E60DE-E6FB-4D1F-9EF6-DAD2A0D8DF34;01/09/04 00.00;;CBAC04;SOFTWARE
56711C4E-A06C-49F2-A473-887BDA1E9483;01/09/04 00.00;;CBAC04;SOFTWARE
9D708FB0-7E3A-4EF9-9AE5-7EE56B553A5C;01/09/04 00.00;;CBAC04;SOFTWARE
57E729DF-6CF1-434D-BFAC-E5ABCF75E3C4;01/09/04 00.00;;CBAC04;KEMI & TEK
2DD322F5-EA2B-498B-940D-14AAEAC21A42;01/09/05 00.00;;CBAC04;BIOTEK
9D559612-7120-42B1-92DD-1041A3F2CBB2;01/09/05 00.00;;CBAC04;SOFTWARE
72A1D0B5-F4B5-4D32-9E6C-9DD6C48E1483;01/09/05 00.00;;CBAC04;DES & INN
B6103D4D-3553-4184-89F3-937E88BB4158;01/09/06 00.00;;CBAC04;BIOTEK
BD771363-EF5B-42CB-90EB-181E8DE7E73F;01/09/06 00.00;;CBAC04;BIOTEK
2362A1D0-0E23-4AEF-9332-4412D2D287E7;01/09/08 00.00;;CBAC04;FYS & NAN
7552A99F-370D-4B18-833C-8472DF5F0766;01/09/09 00.00;;CBAC04;PRO & KON
57E66AAD-9651-410D-A964-F10ADA38AC4C;01/09/09 00.00;;CBAC04;PRO & KON
6CE5821E-795F-4B23-A9E7-EDD75485A931;01/09/09 00.00;;CBAC04;ELEKTROTEK
3DDEAF71-6689-4414-806E-8F92A0FA6A34;01/09/04 00.00;;CBAC04;SOFTWARE
1D5DD40E-D2D3-4C97-95FA-62E65B9D89DA;01/09/04 00.00;;CBAC04;KEMI & TEK
CF223917-DE23-44D1-9D57-8C0824A3CFCF;01/09/04 00.00;;CBAC04;MAT & TEK
72882DE5-57DA-4D2E-9CA2-6688A87306EA;01/09/04 00.00;;CBAC04;FYS & NAN
442587F9-C925-423D-BC21-50A9A3AD1A93;01/09/04 00.00;;CBAC04;DES & INN
55D13B3E-6E6B-4B99-810F-2076A8F34560;01/09/04 00.00;;CBAC04;FYS & NAN
88756E42-144A-45F8-BCAF-235346856A82;01/09/04 00.00;;CBAC04;MILJOTEK
A798BC5B-D51D-47FC-8D52-996A9B571B94;01/09/04 00.00;;CBAC04;KEMI & TEK
D4CFB26D-7F54-42B0-B78B-E75ABA5F8B7F;01/09/05 00.00;;CBAC04;BYGGETEK
C6AE3D41-267F-4AB8-A79A-533660B9C5A3;01/09/05 00.00;;CBAC04;DES & INN
7B4BF460-80BC-4D26-B326-0B322685796C;01/09/09 00.00;;CBAC04;MED & TEK
39BC9EA4-7A05-4FD0-BD1D-7AF9DC65D243;01/09/09 00.00;;CBAC04;PRO & KON
2B35473B-62D0-46F3-BAF2-4F055C753388;01/09/09 00.00;;CBAC04;PRO & KON
2DCF8C18-A94C-4D0D-891F-869B04247D74;01/09/09 00.00;;CBAC04;PRO & KON
1727B35A-38F0-499F-AC53-7D68D13921E9;01/09/09 00.00;;CBAC04;TEKBIO
ADF03C11-DF1D-47BE-9EAC-6F74B11936CA;01/09/09 00.00;;CBAC04;SUN & PRO
506229CF-CC67-44FC-BD44-A4F12E24A6AB;01/09/09 00.00;;CBAC04;TEKBIO
ABDFB6DE-0122-451C-9E25-8B04A6C4D4C1;01/09/09 00.00;;CBAC04;SOFTWARE
8188247B-A22D-4ED7-9FE7-35B8488F51A4;01/09/09 00.00;;CBAC04;KEMI & TEK
D05E824C-3724-4F34-9377-DBD074CD5B55;01/09/09 00.00;;CBAC04;DES & INN
D05E824C-3724-4F34-9377-DBD074CD5B55;01/09/08 00.00;;CBAC04;DES & INN
9350CCE1-B8A0-4814-9D17-942E5FF2196E;01/09/04 00.00;;CBAC04;PRO & KON
5711BA73-A6D2-47CB-A31B-3FCC277A265B;01/09/04 00.00;;CBAC04;KEMI & TEK
DB651884-833B-43E0-BB6E-3870C387ABAB;01/09/04 00.00;;CBAC04;DES & INN
763D84F9-9F9E-4D78-B824-2666077D0E8B;01/09/04 00.00;;CBAC04;PRO & KON
7F1696C4-5281-46E0-A87F-0E073A1AC0E1;01/09/04 00.00;;CBAC04;ELEKTROTEK
0ADFB548-F057-41A4-9B8B-B3C6AC52CFB6;01/09/04 00.00;;CBAC04;DES & INN
3B5CF141-E734-46EF-AF63-C69346EC9153;01/09/04 00.00;;CBAC04;BIOTEK
053F76CA-426C-4CA7-86B7-611E72094887;01/09/05 00.00;;CBAC04;BIOTEK
AAF1827C-33BB-4B08-9239-AF86ABFD4D1F;01/09/06 00.00;;CBAC04;BIOTEK
7276DDF8-D33C-4B5D-9BD8-1F32316AE9E2;01/09/09 00.00;;CBAC04;MED & TEK
7EDD8C74-6331-41FA-8962-F1861E03E69A;01/09/09 00.00;;CBAC04;PRO & KON
855E7844-5D50-4169-A57C-911AF61C38FF;01/09/09 00.00;;CBAC04;PRO & KON
30CDDA9E-CFF4-4B85-80F3-98E3ED721686;01/09/09 00.00;;CBAC04;ELEKTROTEK
27B06381-EAFB-4E9E-888A-60FCE6D6ECAA;01/09/09 00.00;;CBAC04;BYGGETEK
A8A22331-98BB-4943-85D8-16F3F648CEAC;01/09/09 00.00;;CBAC04;ELEKTROTEK
5B4FAC41-EFFF-4677-9669-28CF02F982A4;01/09/04 00.00;;CBAC04;DES & INN
11C75AF9-058D-4A58-8322-8858639EC6FF;01/09/09 00.00;;CBAC04;BYGGETEK
39CF2E3F-C0BE-4303-9A6A-F7A71CF20661;01/09/04 00.00;;CBAC04;SOFTWARE
A58C81A7-0A19-4645-B623-CFD4738662D7;01/09/04 00.00;;CBAC04;DES & INN
4C378531-0B86-4894-A2C4-D9B14D5D3259;01/09/04 00.00;;CBAC04;MAT & TEK
8F0A2803-6D60-42B7-8898-3176DAC30CAA;01/09/07 00.00;;CBAC04;DES & INN
8F0A2803-6D60-42B7-8898-3176DAC30CAA;01/09/04 00.00;;CBAC04;DES & INN
4BA0F151-410B-4882-987F-DFEE7AB4FA58;01/09/06 00.00;;CBAC04;MED & TEK
68EC4B44-60C7-4D8E-BBE4-92DB1613F7F4;01/09/04 00.00;;CBAC04;PRO & KON
26EA31D0-3A5D-45EC-AD9C-674E90C6D4CB;01/09/04 00.00;;CBAC04;MED & TEK
D83620C3-0B57-46B2-8CBE-198626D4D918;01/09/04 00.00;;CBAC04;FYS & NAN
E848A941-A20C-4481-9C3C-1424D9203582;01/09/04 00.00;;CBAC04;FYS & NAN
A955E898-EBCC-4833-B40D-E812B980EF53;01/09/04 00.00;;CBAC04;MILJOTEK
38C399C8-DEDD-4565-BA8F-8A4AB3AAC5ED;01/09/05 00.00;;CBAC04;MILJOTEK
8FEDE397-11EB-443F-BF02-9D5A6D9ECB19;01/09/07 00.00;;CBAC04;PRO & KON
CC4137C5-CC5D-4FC2-A9F4-D5A8E41527A4;01/09/06 00.00;;CBAC04;MILJOTEK
F77670ED-6501-4EA5-8181-87615E28943A;01/09/09 00.00;;CBAC04;MED & TEK
33ECE6A4-CA95-4610-AA99-BD8334AF04B7;01/09/09 00.00;;CBAC04;MED & TEK
33ECE6A4-CA95-4610-AA99-BD8334AF04B7;01/09/09 00.00;;CBAC04;MED & TEK
AEA3F0F1-44B2-406B-9D74-706FC61DE4BC;01/09/09 00.00;;CBAC04;PRO & KON
D6448677-AD05-4538-990D-310845677498;01/09/09 00.00;;CBAC04;TEKBIO
17A4CA6C-BAFC-494F-B8D0-17A3E709E005;01/09/09 00.00;;CBAC04;SOFTWARE
07B0C55C-18AD-4876-BEDB-869584CB841E;01/09/04 00.00;;CBAC04;PRO & KON
B0A5FA3B-F6CD-4F00-945D-1FF38CDF9B41;01/08/04 00.00;;CBAC04;SOFTWARE
BEE74509-2763-43BF-99C2-BC456B176571;01/09/04 00.00;;CBAC04;PRO & KON
97AD2E91-D2F4-4895-8C5D-C00973418A6D;01/09/04 00.00;;CBAC04;SOFTWARE
858CC4C1-4B32-4DEF-9EFE-359DB9FDFFA5;01/09/04 00.00;;CBAC04;MED & TEK
5F594CEC-F1BA-4DCD-A27A-0225E7D0A2F4;01/09/04 00.00;;CBAC04;MILJOTEK
023516FD-6DAB-4AF8-B0CC-12994991A7BC;01/09/04 00.00;;CBAC04;ELEKTROTEK
D1427536-FA82-4572-8AA9-161666DBAB07;01/09/04 00.00;;CBAC04;MILJOTEK
8BC30C07-64AC-4586-829D-ED9B35D765FF;01/09/06 00.00;;CBAC04;MED & TEK
C7F9A59A-A7AF-4559-ABD6-BFB9826F202C;01/09/05 00.00;;CBAC04;BYGGETEK
D2E15CEB-8A07-4106-87D2-93BE7F347623;01/09/07 00.00;;CBAC04;SOFTWARE
6B4E1D45-590B-4E98-8BC1-7B6A89A0CB0A;01/09/07 00.00;;CBAC04;BIOTEK
89ACD121-4D59-4F48-9FAE-AEAE0C25B364;01/09/09 00.00;;CBAC04;PRO & KON
A90C895F-E41C-43F9-8AC3-6BA1AB1C8DDA;01/09/09 00.00;;CBAC04;PRO & KON
5EB2A283-143D-4C78-87EB-51091B689227;01/09/09 00.00;;CBAC04;TEKBIO
B0485B8E-BC50-4906-9594-7A2D54690951;01/09/09 00.00;;CBAC04;ELEKTROTEK
5A209753-FAA6-4F32-8896-5CBDA19E4026;01/09/09 00.00;;CBAC04;ELEKTROTEK
C686F79C-2931-4849-87B1-79F791CCD215;01/09/09 00.00;;CBAC04;ELEKTROTEK
C63F3510-E331-41EC-AFAE-0076D4F7EBA9;01/09/04 00.00;;CBAC04;DES & INN
8B575149-96E0-41FE-BB54-C4CCD2614B44;01/09/04 00.00;;CBAC04;PRO & KON
A669625C-2504-447B-9823-A8BB08FD86AA;01/09/04 00.00;;CBAC04;FYS & NAN
FAB82CA2-CBD7-4B2E-ABCB-640537A15D27;01/09/05 00.00;;CBAC04;SOFTWARE
25D489DA-D578-47A7-AE76-0F33CE26B833;01/09/06 00.00;;CBAC04;KEMI & TEK
ABD243BF-440D-4EAF-806E-1A6EA156BAE5;01/09/07 00.00;;CBAC04;ELEKTROTEK
4BD47D9D-F5A4-42FA-8006-AC3344265327;01/09/07 00.00;;CBAC04;FYS & NAN
E8B51497-1A1D-40A9-9C83-2A4ABAEF3300;01/09/09 00.00;;CBAC04;MED & TEK
152759B1-FAB2-4EAE-97AF-2137BE5A64E6;01/09/09 00.00;;CBAC04;MED & TEK
B665C8B4-25C7-41D3-B2FB-3747A983F393;01/09/09 00.00;;CBAC04;PRO & KON
E74C8EA7-E94C-492F-8B01-DB68A88E008F;01/09/09 00.00;;CBAC04;TEKBIO
5D3C0431-7C29-4AAC-B2C5-BC8324347595;01/09/09 00.00;;CBAC04;TEKBIO
90CA5EC6-408A-4E5D-B53E-06054A4D20E9;01/09/09 00.00;;CBAC04;ELEKTROTEK
DB07E069-BFB3-48AC-8D9E-2DEFBF37F1B4;01/09/09 00.00;;CBAC04;ELEKTROTEK
F2CEF981-D721-4EC5-A260-B2C549CB7BA9;01/02/09 00.00;;CBAC04;FYS & NAN
120908A0-1D0E-4DC6-85EB-04D9913B1D64;01/09/04 00.00;;CBAC04;MED & TEK
BDA4C1BA-2066-46EF-AB78-8E8465033A7C;01/09/08 00.00;;CBAC04;IT & KOM
5BA62822-3027-4F08-AEEF-57CE777456DD;01/09/04 00.00;;CBAC04;FYS & NAN
78A964E9-0AA4-4883-A491-99F53DF8527C;01/09/04 00.00;;CBAC04;DES & INN
DC93CF15-1B7E-4E43-B42B-C77C2D4E697D;01/09/04 00.00;;CBAC04;PRO & KON
B6014114-EE6D-4D98-96C6-8CB76F90B2EC;01/09/05 00.00;;CBAC04;DES & INN
FE5C396C-572A-4AFD-BDA7-CC4EC2343458;01/09/05 00.00;;CBAC04;KEMI & TEK
1925665F-CB7A-4A19-B779-0CBE39532304;01/09/09 00.00;;CBAC04;PRO & KON
989EA049-5833-4761-97B6-EB7EE15838B3;01/09/09 00.00;;CBAC04;TEKBIO
